target_id,target_month,employee_id,product_id,target_qty,target_value,currency,approved_by,approval_status,created_at,updated_at,source_system,batch_id,remarks
T400953,2025/07/01,E100673,P200667,224,"3,78,299.93",INR,E100157,Approved,2025-01-28 04:20:21,2025-06-20 14:56:19,SAP,BATCH_20260313_003,Carry forward
T400954,2025-11-01,E100741,P200354,1787,"4,86,305.94",INR,E100026,Approved,2025-02-28 08:00:37,2025-11-27 02:45:48,SFA App,BATCH_20260313_001,Manual upload
T400955,2025-02-01,E100583,P200224,552,"23,10,624.09",INR,E100333,Approved,2025-01-28 17:01:17,2025-12-07 07:12:11,SFA App,BATCH_20260313_002,Carry forward
T400956,2026-01-01,E100276,P200384,1095,"5,48,960.13",INR,E100100,Approved,2026-01-23 05:40:32,2025-07-29 17:07:20,SAP,BATCH_20260313_002,Manual upload
T400957,2025-11-01,E100481,P200309,1588,"2,54,893.11",INR,E100099,Approved,2025-10-22 19:44:01,2025-08-05 00:42:46,SAP,BATCH_20260313_001,Carry forward
T400958,2025-07-01,E100454,P200064,112,"85,845.06",INR,E100274,Pending,2025-08-27 22:28:04,2025-06-09 15:03:26,SFA App,BATCH_20260313_002,Manual upload
T400959,2026-01-01,E100340,P200034,,"2,73,361.22",INR,E100700,Approved,2025-06-19 19:28:58,2026-01-31 22:26:19,SFA App,BATCH_20260313_001,Carry forward
T400960,2025-07-01,E100711,P200571,1407,"2,91,133.16",INR,E100450,Approved,2025-04-20 13:37:22,2025-02-02 04:54:23,SAP,BATCH_20260313_002,Revised
T400514,2025-07-01,E100019,P200073,1753,"42,78,202.09",INR,E100497,Approved,2025-08-25 23:31:14,2025-01-08 19:40:40,Legacy ERP,BATCH_20260313_001,Carry forward
T400743,2025-09-01,E100478,P200397,1230,"30,88,994.13",INR,E100667,Approved,2025-11-22 03:21:57,2025-11-15 12:22:48,SFA App,BATCH_20260313_002,
T400645,2025-01-01,E100580,P200500,1620,"41,50,265.41",INR,E100326,Approved,2026-02-01 23:19:43,2025-03-30 08:18:15,SAP,BATCH_20260313_001,Revised
T400031,2025-12-01,E100503,P200512,1225,"33,74,859.50",INR,E100719,Approved,2026-01-20 12:46:43,2025-02-13 10:59:15,CRM,BATCH_20260313_001,
T400180,2026-02-01,E100395,P200073,965,"5,74,261.40",INR,E100553,Approved,2025-12-20 14:52:22,2025-10-17 19:46:06,SAP,BATCH_20260313_002,Revised
T400392,2025-09-01,E100070,P200073,1467,,INR,E100070,Approved,2025-07-12 17:54:13,2025-06-29 00:43:20,Legacy ERP,BATCH_20260313_002,Carry forward
T400929,2025-09-01,E100579,P200531,1371,"41,07,587.94",INR,E100009,Approved,2026-01-24 23:17:10,2025-09-15 04:15:47,SFA App,BATCH_20260313_001,Manual upload
T400112,2025-08-01,E100621,P200162,1179,"52,59,991.38",INR,E100162,Approved,2024-11-04 20:35:45,2025-05-31 05:08:37,SFA App,BATCH_20260313_002,Carry forward
T400806,2026-01-01,E100300,P200528,90,"2,12,062.38",INR,E100271,Rejected,2025-10-15 18:33:45,2025-12-31 15:23:33,Legacy ERP,BATCH_20260313_003,
T400824,2025-04-01,E100485,P200376,891,"9,82,221.18",INR,E100710,Approved,2025-07-16 01:16:49,2026-02-22 14:41:42,SAP,BATCH_20260313_002,Carry forward
T400835,2025-05-01,E100386,P200662,174,"6,68,605.73",INR,E100565,Approved,2026-01-08 00:19:39,2026-01-25 11:40:16,CRM,BATCH_20260313_003,Manual upload
T400886,2025-12-01,E100544,P200382,1640,"24,32,725.94",INR,E100281,Approved,2025-03-19 15:07:54,2025-06-26 12:22:03,CRM,BATCH_20260313_002,
